id,timestamp,localtime,latitude,longitude,altitude
4,1710209589542,12/03/2024 07:43:09.542,12.812853,77.682144,933.0
4,1710209587542,12/03/2024 07:43:07.542,12.812857,77.682144,932.3
4,1710209585542,12/03/2024 07:43:05.542,12.81286,77.68215,931.7
4,1710209583542,12/03/2024 07:43:03.542,12.812864,77.682144,931.2
4,1710209581542,12/03/2024 07:43:01.542,12.812868,77.682144,931.2
4,1710209579542,12/03/2024 07:42:59.542,12.812868,77.682144,931.3
4,1710209577542,12/03/2024 07:42:57.542,12.812868,77.682144,931.4
4,1710209575542,12/03/2024 07:42:55.542,12.812869,77.68215,931.4
4,1710209573542,12/03/2024 07:42:53.542,12.812866,77.68215,931.9
4,1710209571542,12/03/2024 07:42:51.542,12.812867,77.68215,932.0
4,1710209569542,12/03/2024 07:42:49.542,12.812867,77.68215,932.0
4,1710209567543,12/03/2024 07:42:47.543,12.812868,77.68216,932.1
4,1710209565542,12/03/2024 07:42:45.542,12.81287,77.68216,932.0
4,1710209563542,12/03/2024 07:42:43.542,12.812872,77.68216,932.0
4,1710209561542,12/03/2024 07:42:41.542,12.812874,77.68216,932.0
4,1710209559542,12/03/2024 07:42:39.542,12.812876,77.68216,931.9
4,1710209557542,12/03/2024 07:42:37.542,12.812879,77.68217,931.9
4,1710209555542,12/03/2024 07:42:35.542,12.812881,77.68217,931.8
4,1710209553542,12/03/2024 07:42:33.542,12.812882,77.68217,931.9
4,1710209551544,12/03/2024 07:42:31.544,12.812885,77.68217,931.4
4,1710209549542,12/03/2024 07:42:29.542,12.812892,77.68217,930.2
4,1710209547542,12/03/2024 07:42:27.542,12.812897,77.68217,929.4
4,1710209545542,12/03/2024 07:42:25.542,12.812899,77.68217,929.3
4,1710209543542,12/03/2024 07:42:23.542,12.8129,77.68217,929.2
4,1710209541542,12/03/2024 07:42:21.542,12.812901,77.68217,929.1
4,1710209539543,12/03/2024 07:42:19.543,12.812902,77.682175,929.0
4,1710209537543,12/03/2024 07:42:17.543,12.812904,77.682175,928.8
4,1710209535542,12/03/2024 07:42:15.542,12.812903,77.68217,929.3
4,1710209533542,12/03/2024 07:42:13.542,12.812904,77.68217,929.2
4,1710209531542,12/03/2024 07:42:11.542,12.812906,77.68217,929.0
4,1710209529548,12/03/2024 07:42:09.548,12.812907,77.68217,929.0
4,1710209527542,12/03/2024 07:42:07.542,12.812907,77.68217,928.9
4,1710209525542,12/03/2024 07:42:05.542,12.812908,77.68217,928.8
4,1710209523542,12/03/2024 07:42:03.542,12.812908,77.68217,928.6
4,1710209521542,12/03/2024 07:42:01.542,12.812909,77.68217,928.3
4,1710209519542,12/03/2024 07:41:59.542,12.812909,77.68217,928.1
4,1710209517542,12/03/2024 07:41:57.542,12.812909,77.68217,928.0
4,1710209515545,12/03/2024 07:41:55.545,12.81291,77.68217,927.8
4,1710209513542,12/03/2024 07:41:53.542,12.812912,77.68217,927.7
4,1710209511543,12/03/2024 07:41:51.543,12.812914,77.68217,927.6
4,1710209509542,12/03/2024 07:41:49.542,12.812915,77.682175,927.5
4,1710209507542,12/03/2024 07:41:47.542,12.812913,77.682175,926.9
4,1710209505542,12/03/2024 07:41:45.542,12.812914,77.682175,926.8
4,1710209503542,12/03/2024 07:41:43.542,12.812915,77.682175,926.6
4,1710209501543,12/03/2024 07:41:41.543,12.812916,77.682175,926.7
4,1710209499542,12/03/2024 07:41:39.542,12.812917,77.68218,926.4
4,1710209497542,12/03/2024 07:41:37.542,12.812918,77.682175,926.4
4,1710209495543,12/03/2024 07:41:35.543,12.812919,77.682175,926.5
4,1710209493542,12/03/2024 07:41:33.542,12.812919,77.682175,926.3
4,1710209491542,12/03/2024 07:41:31.542,12.81292,77.682175,926.3
4,1710209489542,12/03/2024 07:41:29.542,12.812921,77.682175,926.0
4,1710209487522,12/03/2024 07:41:27.522,12.812922,77.682175,925.7
4,1710209485522,12/03/2024 07:41:25.522,12.812924,77.682175,924.6
4,1710209483522,12/03/2024 07:41:23.522,12.812928,77.682175,924.2
4,1710209481522,12/03/2024 07:41:21.522,12.812929,77.68217,923.3
4,1710209479522,12/03/2024 07:41:19.522,12.812922,77.68216,921.8
4,1710209477522,12/03/2024 07:41:17.522,12.812904,77.682175,919.9
4,1710209475522,12/03/2024 07:41:15.522,12.812896,77.68219,917.9
4,1710209473522,12/03/2024 07:41:13.522,12.8129,77.6822,917.3
4,1710209471522,12/03/2024 07:41:11.522,12.812903,77.682205,917.7
4,1710209469522,12/03/2024 07:41:09.522,12.81294,77.68224,916.5
4,1710209467525,12/03/2024 07:41:07.525,12.813008,77.682335,917.6
4,1710209465522,12/03/2024 07:41:05.522,12.813034,77.68239,918.1
4,1710209463522,12/03/2024 07:41:03.522,12.813023,77.68243,918.7
4,1710209461522,12/03/2024 07:41:01.522,12.813004,77.68248,918.6
4,1710209459522,12/03/2024 07:40:59.522,12.813012,77.68254,916.5
4,1710209457522,12/03/2024 07:40:57.522,12.813099,77.68252,917.6
4,1710209455522,12/03/2024 07:40:55.522,12.813246,77.68239,918.4
4,1710209453523,12/03/2024 07:40:53.523,12.813435,77.68221,918.6
4,1710209451522,12/03/2024 07:40:51.522,12.813652,77.682,918.0
4,1710209449522,12/03/2024 07:40:49.522,12.813873,77.681786,917.9
4,1710209447522,12/03/2024 07:40:47.522,12.814095,77.68157,918.9
4,1710209445522,12/03/2024 07:40:45.522,12.814298,77.68139,918.9
4,1710209443523,12/03/2024 07:40:43.523,12.814487,77.68122,919.3
4,1710209441522,12/03/2024 07:40:41.522,12.81466,77.68106,919.3
4,1710209439522,12/03/2024 07:40:39.522,12.814822,77.6809,920.2
4,1710209437522,12/03/2024 07:40:37.522,12.814944,77.68079,921.0
4,1710209435522,12/03/2024 07:40:35.522,12.815019,77.68071,922.7
4,1710209433522,12/03/2024 07:40:33.522,12.815083,77.68065,923.5
4,1710209431524,12/03/2024 07:40:31.524,12.815184,77.680565,923.9
4,1710209429522,12/03/2024 07:40:29.522,12.815336,77.68043,925.4
4,1710209427522,12/03/2024 07:40:27.522,12.815536,77.68024,927.3
4,1710209425522,12/03/2024 07:40:25.522,12.815729,77.68004,928.5
4,1710209423522,12/03/2024 07:40:23.522,12.815914,77.67986,930.6
4,1710209421522,12/03/2024 07:40:21.522,12.816063,77.67971,932.4
4,1710209419522,12/03/2024 07:40:19.522,12.816231,77.67954,933.6
4,1710209417522,12/03/2024 07:40:17.522,12.816454,77.67933,934.5
4,1710209415522,12/03/2024 07:40:15.522,12.816678,77.67912,935.2
4,1710209413522,12/03/2024 07:40:13.522,12.816887,77.67894,934.8
4,1710209411522,12/03/2024 07:40:11.522,12.817068,77.678764,936.2
4,1710209409522,12/03/2024 07:40:09.522,12.817227,77.67862,938.2
4,1710209407502,12/03/2024 07:40:07.502,12.817367,77.67849,941.1
4,1710209405502,12/03/2024 07:40:05.502,12.817425,77.67835,940.7
4,1710209403502,12/03/2024 07:40:03.502,12.81741,77.678185,939.7
4,1710209401502,12/03/2024 07:40:01.502,12.817376,77.67802,939.1
4,1710209399502,12/03/2024 07:39:59.502,12.817338,77.67787,938.8
4,1710209397502,12/03/2024 07:39:57.502,12.817296,77.6777,939.7
4,1710209395502,12/03/2024 07:39:55.502,12.817244,77.67747,940.3
